CARRER;NOM_CARRER;PRIMER_NUM;ULTIM_NUM;TIPUSNUM;DISTRICTE;SECC_CENS;AEB;BARRI;SECC_EST;DPOSTAL
360356;Camí Vell Pedrera;6;12;2;8;74;171;50;168;8042
360505;Vent;1;3;1;7;115;155;43;167;8031
360505;Vent;43;53;1;7;106;154;43;162;8031
360505;Vent;2;6;2;7;117;155;43;158;8031
360505;Vent;0008B;52;2;7;116;155;43;159;8031
360505;Vent;54;64;2;7;106;154;43;162;8031
360505;Vent;5;41;1;7;116;155;43;160;8031
360709;Vigatans;1;15;1;1;46;16;4;31;8003
360709;Vigatans;0002B;8;2;1;46;16;4;31;8003
360709;Vigatans;10;10;2;1;45;16;4;32;8003
360902;Ptge Vila i Rosell;9;13;1;7;119;156;43;151;8032
360902;Ptge Vila i Rosell;2;16;2;7;121;156;43;152;8032
360902;Ptge Vila i Rosell;1;7;1;7;121;156;43;151;8032
361009;Vila i Vilà;19;43;1;3;21;58;11;1;8004
361009;Vila i Vilà;45;71;1;3;19;58;11;4;8004
361009;Vila i Vilà;73;95;1;3;16;57;11;14;8004
361009;Vila i Vilà;4;26;2;3;20;58;11;1;8004
361009;Vila i Vilà;28;62;2;3;19;58;11;4;8004
361009;Vila i Vilà;64;86;2;3;16;57;11;14;8004
361009;Vila i Vilà;1;17;1;3;20;58;11;1;8004
361009;Vila i Vilà;97;103;1;3;15;57;11;12;8004
361100;Viladecans;2;24;2;3;59;68;16;104;8014
361100;Viladecans;1;37;1;3;61;68;16;107;8014
361202;Viladecavalls;1;101;1;8;108;179;54;195;8033
361202;Viladecavalls;2;80;2;8;108;179;54;195;8033
361304;Bda Viladecols;0002B;6;2;1;26;10;2;78;8002
361304;Bda Viladecols;1;7;1;1;26;10;2;78;8002
361406;Viladomat;1;21;1;2;171;55;10;11;8015
361406;Viladomat;0023B;39;1;2;173;55;10;10;8015
361406;Viladomat;41;59;1;2;168;54;10;9;8015
361406;Viladomat;81;99;1;2;158;52;10;32;8015
361406;Viladomat;101;119;1;2;159;52;10;27;8015
361406;Viladomat;121;139;1;2;145;49;9;68;8015
361406;Viladomat;141;155;1;2;142;49;9;67;8015
361406;Viladomat;179;197;1;2;138;48;9;89;8015
361406;Viladomat;199;207;1;2;121;45;9;92;8029
361406;Viladomat;209;225;1;2;120;45;9;94;8029
361406;Viladomat;227;253;1;2;115;45;9;134;8029
361406;Viladomat;255;269;1;2;114;44;9;135;8029
361406;Viladomat;287;325;1;2;111;44;9;150;8029
361406;Viladomat;2;42;2;2;172;55;10;4;8015
361406;Viladomat;44;60;2;2;168;54;10;8;8015
361406;Viladomat;62;80;2;2;167;54;10;34;8015
361406;Viladomat;102;118;2;2;160;52;10;28;8015
361406;Viladomat;120;138;2;2;144;49;9;63;8015
361406;Viladomat;0140B;142;2;2;143;49;9;64;8015
361406;Viladomat;144;162;2;2;140;48;9;65;8015
361406;Viladomat;188;202;2;2;121;45;9;92;8029
361406;Viladomat;204;220;2;2;119;45;9;95;8029
361406;Viladomat;222;242;2;2;116;45;9;133;8029
361406;Viladomat;244;324;2;2;110;44;9;133;8029
361406;Viladomat;61;79;1;2;167;54;10;33;8015
361406;Viladomat;271;285;1;2;113;44;9;136;8029
361406;Viladomat;82;100;2;2;161;52;10;31;8015
361406;Viladomat;166;186;2;2;138;48;9;90;8015
361406;Viladomat;157;177;1;2;140;48;9;66;8015
361508;Viladrosa;127;161;1;8;75;172;51;126;8042
361508;Viladrosa;50;104;2;8;76;172;51;123;8042
361508;Viladrosa;106;158;2;8;75;172;51;127;8042
361508;Viladrosa;51;125;1;8;77;172;51;124;8042
361600;Vilafranca;1;39;1;6;33;122;31;109;8024
361600;Vilafranca;24;46;2;6;32;121;31;107;8024
361600;Vilafranca;2;22;2;6;31;121;31;109;8024
361701;Vilageliu Gavaldà;1;17;1;3;32;62;13;58;8038
361701;Vilageliu Gavaldà;2;22;2;3;32;62;13;58;8038
361803;Vila Joiosa;39;45;1;1;34;13;3;5;8003
361803;Vila Joiosa;2;40;2;1;38;15;3;20;8003
361803;Vila Joiosa;42;56;2;1;34;13;3;5;8003
361803;Vila Joiosa;1;37;1;1;38;15;3;21;8003
361905;Vilamajor;2;2;2;9;10;185;59;136;8030
361905;Vilamajor;897;897;1;9;10;185;59;135;8030
362001;Vilamarí;1;41;1;2;150;51;10;22;8015
362001;Vilamarí;43;59;1;2;149;50;9;78;8015
362001;Vilamarí;61;61;1;2;148;50;9;78;8015
362001;Vilamarí;85;99;1;2;133;47;9;81;8015
362001;Vilamarí;101;111;1;2;129;46;9;142;8029
362001;Vilamarí;2;8;2;2;154;51;10;20;8015
362001;Vilamarí;10;40;2;2;151;51;10;21;8015
362001;Vilamarí;42;60;2;2;149;50;9;75;8015
362001;Vilamarí;62;98;2;2;148;50;9;76;8015
362001;Vilamarí;100;118;2;2;135;47;9;83;8015
362001;Vilamarí;120;132;2;2;134;47;9;84;8015
362001;Vilamarí;0134B;0134B;2;2;129;46;9;141;8029
362001;Vilamarí;134;134;2;2;134;47;9;84;8015
362001;Vilamarí;136;146;2;2;129;46;9;141;8029
362001;Vilamarí;63;83;1;2;132;47;9;82;8015
362103;Vilamur;1;13;1;4;26;82;19;61;8014
362103;Vilamur;15;33;1;4;25;82;19;63;8014
362103;Vilamur;35;37;1;4;27;82;19;69;8014
362103;Vilamur;2;16;2;4;26;82;19;61;8014
362103;Vilamur;18;34;2;4;25;82;19;59;8014
362103;Vilamur;36;38;2;4;27;82;19;69;8014
362205;Vilana;1;3;1;5;30;99;24;133;8017
362205;Vilana;5;13;1;5;31;100;25;102;8017
362205;Vilana;2;4;2;5;30;99;24;133;8022
362205;Vilana;6;14;2;5;31;100;25;102;8022
362409;Av Vilanova;1;11;1;2;1;20;5;230;8018
362409;Av Vilanova;2;10;2;1;55;19;4;39;8018
362409;Av Vilanova;12;20;2;2;1;20;5;245;8018
362500;Vilapicina;1;7;1;8;10;159;44;18;8031
362500;Vilapicina;9;35;1;8;7;157;44;14;8031
362500;Vilapicina;37;95;1;8;5;157;44;13;8031
362500;Vilapicina;97;101;1;8;6;157;44;13;8031
362500;Vilapicina;2;34;2;8;5;157;44;14;8031
362500;Vilapicina;36;70;2;8;4;157;44;12;8031
362602;Vilardell;1;11;1;3;51;67;15;136;8014
362602;Vilardell;13;25;1;3;52;67;15;96;8014
362602;Vilardell;27;37;1;3;53;67;15;93;8014
362602;Vilardell;2;16;2;3;51;67;15;136;8014
362602;Vilardell;0018S;0018S;2;3;52;67;15;97;8014
362602;Vilardell;18;18;2;3;51;67;15;136;8014
362602;Vilardell;20;42;2;3;52;67;15;97;8014
362602;Vilardell;44;54;2;3;53;67;15;99;8014
362704;Ptge Vilaret;1;27;1;2;28;24;6;278;8013
362704;Ptge Vilaret;29;47;1;2;32;24;6;280;8013
362704;Ptge Vilaret;2;24;2;2;28;24;6;278;8013
362704;Ptge Vilaret;26;56;2;2;32;24;6;280;8013
362806;Vilarós;1;11;1;5;38;102;25;112;8022
362806;Vilarós;2;4;2;5;38;102;25;112;8022
362908;Vilassar;1;29;1;3;61;68;16;130;8014
362908;Vilassar;2;28;2;3;60;68;16;130;8014
363004;Vila-seca;0001B;0001B;1;8;41;164;46;67;8031
363004;Vila-seca;0001C;0001H;1;8;48;166;47;84;8031
363004;Vila-seca;1;1;1;8;41;164;46;67;8031
363004;Vila-seca;3;27;1;8;48;166;47;85;8031
363004;Vila-seca;29;59;1;8;49;166;47;86;8031
363004;Vila-seca;0002B;66;2;8;48;166;47;67;8031
363004;Vila-seca;68;98;2;8;49;166;47;86;8031
363106;Vilatorta;1;3;1;8;109;179;54;194;8033
363106;Vilatorta;2;4;2;8;109;179;54;196;8033
363401;Pl Vila de Madrid;1;19;1;1;22;9;2;64;8002
363401;Pl Vila de Madrid;2;16;2;1;22;9;2;64;8002
363503;Vilalba dels Arcs;1;43;1;8;49;166;47;87;8042
363503;Vilalba dels Arcs;45;45;1;8;51;167;48;87;8042
363503;Vilalba dels Arcs;2;14;2;8;50;167;48;91;8042
363503;Vilalba dels Arcs;90;100;2;8;52;167;48;89;8042
363503;Vilalba dels Arcs;102;140;2;8;51;167;48;88;8042
363605;Villar;1;45;1;7;35;140;35;44;8041
363605;Villar;47;93;1;7;36;140;35;43;8041
363605;Villar;2;38;2;7;35;140;35;45;8041
363605;Villar;40;80;2;7;36;140;35;43;8041
363707;Vila-real;1;43;1;8;107;178;53;165;8033
363707;Vila-real;2;8;2;8;107;178;53;165;8033
363809;Villarroel;1;17;1;2;166;54;10;36;8011
363809;Villarroel;19;35;1;2;165;53;10;40;8011
363809;Villarroel;39;53;1;2;163;53;10;41;8011
363809;Villarroel;55;91;1;2;95;40;8;57;8011
363809;Villarroel;93;119;1;2;97;40;8;59;8011
363809;Villarroel;121;151;1;2;100;41;8;99;8011
363809;Villarroel;153;169;1;2;101;41;8;97;8036
363809;Villarroel;171;203;1;2;103;42;8;131;8036
363809;Villarroel;205;223;1;2;104;42;8;129;8036
363809;Villarroel;225;277;1;2;108;43;8;159;8036
363809;Villarroel;2;16;2;2;166;54;10;37;8011
363809;Villarroel;18;36;2;2;165;53;10;39;8011
363809;Villarroel;38;56;2;2;163;53;10;42;8011
363809;Villarroel;58;70;2;2;94;40;8;56;8011
363809;Villarroel;72;112;2;2;96;40;8;55;8011
363809;Villarroel;114;148;2;2;99;41;8;100;8011
363809;Villarroel;150;164;2;2;101;41;8;101;8036
363809;Villarroel;166;170;2;2;103;42;8;131;8036
363809;Villarroel;188;236;2;2;107;43;8;160;8036
363809;Villarroel;172;186;2;2;105;42;8;128;8036
363900;Villena;1;11;1;10;54;210;67;12;8005
363900;Villena;2;18;2;10;54;210;67;12;8005
364007;Vinaròs;1;39;1;1;38;15;3;20;8003
364007;Vinaròs;41;63;1;1;34;13;3;5;8003
364007;Vinaròs;42;64;2;1;34;13;3;5;8003
364007;Vinaròs;2;40;2;1;38;15;3;20;8003
364109;Vintró;1;21;1;9;42;191;60;90;8030
364109;Vintró;2;30;2;9;44;191;60;89;8030
364200;Ptge Vintró;1;15;1;10;40;207;65;113;8026
364200;Ptge Vintró;2;26;2;10;40;207;65;109;8026
364302;Vinya;0001B;39;1;7;34;140;35;42;8041
364302;Vinya;2;36;2;7;34;140;35;42;8041
364404;Vinya Llarga;1;15;1;9;4;182;57;149;8033
364404;Vinya Llarga;2;20;2;9;2;182;57;149;8033
364506;Vinyals;1;25;1;7;37;140;35;39;8041
364506;Vinyals;37;71;1;7;31;140;35;38;8041
364506;Vinyals;2;48;2;7;33;140;35;39;8041
364506;Vinyals;50;60;2;7;31;140;35;35;8041
364506;Vinyals;27;35;1;7;32;140;35;38;8041
364608;Ptge Vinyassa;1;25;1;10;43;208;66;17;8005
364608;Ptge Vinyassa;2;22;2;10;43;208;66;17;8005
364700;Vinyar;0001B;47;1;8;93;176;52;140;8016
364700;Vinyar;49;81;1;8;99;177;52;147;8016
364700;Vinyar;2;14;2;8;92;176;52;140;8016
364700;Vinyar;16;40;2;8;94;176;52;142;8016
364700;Vinyar;42;78;2;8;99;177;52;147;8016
365000;Violant d'Hongria ;25;61;1;3;85;71;17;210;8028
365000;Violant d'Hongria ;63;89;1;3;86;72;18;169;8028
365000;Violant d'Hongria ;91;123;1;3;87;72;18;168;8028
365000;Violant d'Hongria ;141;169;1;3;110;76;18;153;8014
365000;Violant d'Hongria ;2;20;2;3;82;71;17;206;8028
365000;Violant d'Hongria ;60;88;2;3;93;72;18;170;8028
365000;Violant d'Hongria ;90;102;2;3;92;72;18;171;8028
365000;Violant d'Hongria ;146;180;2;3;110;76;18;156;8014
365000;Violant d'Hongria ;104;144;2;3;88;72;18;165;8028
365000;Violant d'Hongria ;22;58;2;3;85;71;17;210;8028
365000;Violant d'Hongria ;1;23;1;3;82;71;17;205;8028
365000;Violant d'Hongria ;0125B;139;1;3;88;72;18;166;8028
365203;Verge;1;3;1;1;21;8;1;142;8001
365203;Verge;2;16;2;1;21;8;1;142;8001
365305;M Déu Desemparats;19;25;1;6;54;128;31;79;8012
365305;M Déu Desemparats;2;12;2;6;55;129;31;18;8012
365305;M Déu Desemparats;14;18;2;6;54;128;31;79;8012
365305;M Déu Desemparats;1;17;1;6;55;129;31;19;8012
365407;Mare Déu Carmel;15;27;1;5;97;113;27;94;8022
365407;Mare Déu Carmel;2;22;2;5;96;113;27;95;8022
365407;Mare Déu Carmel;1;13;1;5;98;113;27;95;8022
365509;Mare Déu de Gràcia;2;28;2;5;83;111;27;76;8006
365509;Mare Déu de Gràcia;1;11;1;5;83;111;27;76;8006
365600;Mare Déu de Lorda;1;11;1;9;4;182;57;149;8033
365600;Mare Déu de Lorda;2;46;2;9;4;182;57;146;8033
365600;Mare Déu de Lorda;0048B;102;2;9;2;182;57;147;8033
365600;Mare Déu de Lorda;13;91;1;9;2;182;57;149;8033
365655;Azalea;1;25;1;5;1;91;22;183;8017
365655;Azalea;2;36;2;5;1;91;22;183;8017
365702;Av M Déu Montserra;1;17;1;6;24;120;30;121;8024
365702;Av M Déu Montserra;19;85;1;7;20;138;34;86;8024
365702;Av M Déu Montserra;87;87;1;7;20;138;34;82;8024
365702;Av M Déu Montserra;89;151;1;7;27;139;35;72;8024
365702;Av M Déu Montserra;185;209;1;7;30;139;35;67;8041
365702;Av M Déu Montserra;211;247;1;7;50;143;35;64;8041
365702;Av M Déu Montserra;249;271;1;7;47;143;35;61;8041
365702;Av M Déu Montserra;2;18;2;6;24;120;30;120;8024
365702;Av M Déu Montserra;20;60;2;7;19;137;33;80;8024
365702;Av M Déu Montserra;62;84;2;7;16;137;33;81;8024
365702;Av M Déu Montserra;86;112;2;7;15;137;33;73;8024
365702;Av M Déu Montserra;114;144;2;7;38;140;35;33;8041
365702;Av M Déu Montserra;146;156;2;7;37;140;35;33;8041
365702;Av M Déu Montserra;158;184;2;7;32;140;35;33;8041
365702;Av M Déu Montserra;186;230;2;7;31;140;35;34;8041
365702;Av M Déu Montserra;232;288;2;7;46;142;35;55;8041
365702;Av M Déu Montserra;0087A;0087B;1;7;26;138;34;93;8024
365702;Av M Déu Montserra;153;183;1;7;29;139;35;71;8041
365804;Pl Mare Déu Pau;1;17;1;5;46;103;25;122;8022
365804;Pl Mare Déu Pau;2;18;2;5;46;103;25;122;8022
365906;Mare Déu del Pilar;1;21;1;1;50;18;4;52;8003
365906;Mare Déu del Pilar;2;28;2;1;50;18;4;52;8003
366002;Mare Déu Salut;1;55;1;6;22;120;30;125;8024
366002;Mare Déu Salut;57;97;1;6;24;120;30;121;8024
366002;Mare Déu Salut;2;24;2;6;27;120;30;127;8024
366002;Mare Déu Salut;26;44;2;6;26;120;30;126;8024
366002;Mare Déu Salut;46;96;2;6;24;120;30;121;8024
366104;Virgili;1;43;1;9;20;186;60;127;8030
366104;Virgili;45;49;1;9;22;186;60;120;8030
366104;Virgili;51;75;1;9;17;186;60;121;8030
366104;Virgili;77;103;1;9;23;186;60;122;8030
366104;Virgili;2;26;2;9;19;186;60;30;8030
366104;Virgili;28;30;2;9;18;186;60;120;8030
366104;Virgili;32;96;2;9;17;186;60;121;8030
366206;Viriat;5;51;1;3;107;76;18;146;8014
366206;Viriat;16;26;2;3;106;75;18;142;8014
366308;Ptge Virreina;1;7;1;1;19;7;1;112;8001
366308;Ptge Virreina;0002A;10;2;1;19;7;1;113;8001
366400;Pl Virreina;1;7;1;6;52;128;31;73;8024
366400;Pl Virreina;2;8;2;6;52;128;31;73;8024
366501;Pl Virrei Amat;1;5;1;8;11;159;44;18;8031
366501;Pl Virrei Amat;7;7;1;8;38;164;46;73;8031
366501;Pl Virrei Amat;0009B;11;1;8;14;159;44;20;8016
366501;Pl Virrei Amat;13;13;1;8;13;159;44;19;8016
366501;Pl Virrei Amat;2;6;2;8;11;159;44;18;8031
366501;Pl Virrei Amat;8;8;2;8;24;161;45;41;8016
366501;Pl Virrei Amat;10;12;2;8;14;159;44;20;8016
366501;Pl Virrei Amat;14;14;2;8;13;159;44;19;8016
366603;Virtut;1;17;1;6;50;127;31;81;8012
366603;Virtut;2;24;2;6;50;127;31;81;8012
366705;Vista Bella;1;15;1;5;32;100;25;101;8022
366705;Vista Bella;0017B;37;1;5;33;101;25;100;8022
366705;Vista Bella;2;14;2;5;32;100;25;101;8022
366705;Vista Bella;16;20;2;5;33;101;25;100;8022
366807;Vistalegre;1;21;1;1;10;4;1;119;8001
366807;Vistalegre;2;28;2;1;10;4;1;120;8001
366909;Ctra Vista-rica;1;65;1;7;90;150;39;190;8035
366909;Ctra Vista-rica;2;58;2;7;90;150;39;190;8035
367005;Biure;1;5;1;8;48;166;47;84;8031
367005;Biure;0002B;6;2;8;48;166;47;85;8031
367107;Viver;1;31;1;7;90;150;39;188;8035
367107;Viver;2;28;2;7;90;150;39;188;8035
367300;Biscaia;305;311;1;10;29;205;65;105;8027
367300;Biscaia;313;345;1;9;95;200;63;7;8027
367300;Biscaia;347;355;1;9;90;200;63;9;8027
367300;Biscaia;357;375;1;9;88;199;63;11;8027
367300;Biscaia;377;395;1;9;87;199;63;13;8027
367300;Biscaia;397;409;1;9;86;199;63;20;8027
367300;Biscaia;411;433;1;9;84;199;63;18;8027
367300;Biscaia;435;443;1;9;82;198;62;52;8027
367300;Biscaia;318;328;2;10;30;205;65;105;8027
367300;Biscaia;0330B;330;2;10;29;205;65;165;8027
367300;Biscaia;332;352;2;9;94;200;63;6;8027
367300;Biscaia;354;370;2;9;93;200;63;5;8027
367300;Biscaia;372;0382B;2;9;90;200;63;4;8027
367300;Biscaia;384;410;2;9;89;199;63;21;8027
367300;Biscaia;412;424;2;9;86;199;63;20;8027
367300;Biscaia;0426B;452;2;9;83;199;63;19;8027
367300;Biscaia;454;462;2;9;82;198;62;52;8027
367402;Rbla Volart;1;3;1;10;6;202;64;138;8041
367402;Rbla Volart;65;83;1;7;40;141;35;28;8041
367402;Rbla Volart;85;91;1;7;38;140;35;30;8041
367402;Rbla Volart;0002B;42;2;7;35;140;35;44;8041
367402;Rbla Volart;86;98;2;7;37;140;35;40;8041
367402;Rbla Volart;5;63;1;7;41;141;35;25;8041
367402;Rbla Volart;0044B;84;2;7;36;140;35;43;8041
367504;Doctor Trueta;1;19;1;10;54;210;67;12;8005
367504;Doctor Trueta;21;39;1;10;53;210;67;14;8005
367504;Doctor Trueta;121;165;1;10;56;212;68;15;8005
367504;Doctor Trueta;173;199;1;10;57;212;68;34;8005
367504;Doctor Trueta;201;229;1;10;61;213;68;34;8005
367504;Doctor Trueta;32;98;2;10;53;210;67;14;8005
367504;Doctor Trueta;100;118;2;10;52;210;67;14;8005
367504;Doctor Trueta;120;162;2;10;56;212;68;14;8005
367504;Doctor Trueta;204;236;2;10;60;213;68;36;8005
367504;Doctor Trueta;2;30;2;10;54;210;67;12;8005
367504;Doctor Trueta;41;119;1;10;52;210;67;15;8005
367504;Doctor Trueta;166;202;2;10;57;212;68;37;8005
367752;Pl Wagner;1;7;1;5;57;106;26;2;8021
367752;Pl Wagner;2;8;2;5;57;106;26;2;8021
367800;Washington;1;3;1;10;39;207;65;108;8018
367800;Washington;2;4;2;10;38;207;65;108;8018
367901;Watt;1;31;1;3;106;75;18;139;8014
367901;Watt;2;34;2;3;106;75;18;139;8014
368008;Wellington;0001A;0001D;1;1;43;16;4;25;8003
368008;Wellington;3;17;1;10;47;209;66;7;8018
368008;Wellington;19;33;1;10;45;209;66;2;8018
368008;Wellington;42;50;2;10;51;210;67;12;8005
368008;Wellington;52;84;2;10;48;209;66;9;8005
368008;Wellington;86;104;2;10;45;209;66;2;8018
368008;Wellington;2;40;2;10;54;210;67;12;8005
368100;Guifré;1;11;1;1;14;6;1;132;8001
368100;Guifré;2;16;2;1;17;6;1;138;8001
368201;Guitard;1;23;1;3;107;76;18;146;8014
368201;Guitard;25;31;1;3;111;76;18;151;8014
368201;Guitard;33;41;1;3;112;76;18;150;8014
368201;Guitard;0043B;0043B;1;4;5;77;19;32;8014
368201;Guitard;43;43;1;3;112;76;18;150;8014
368201;Guitard;45;53;1;4;5;77;19;32;8014
368201;Guitard;67;77;1;4;8;77;19;37;8014
368201;Guitard;79;79;1;4;9;77;19;38;8014
368201;Guitard;8;26;2;3;107;76;18;146;8014
368201;Guitard;28;38;2;3;111;76;18;151;8014
368201;Guitard;40;50;2;3;112;76;18;149;8014
368201;Guitard;64;92;2;4;2;77;19;37;8014
368201;Guitard;55;65;1;4;7;77;19;31;8014
368201;Guitard;52;62;2;4;4;77;19;33;8014
368303;Xandri;1;25;1;9;40;191;60;97;8030
368303;Xandri;2;24;2;9;40;191;60;97;8030
368405;Pl Xandri;3;3;1;9;40;191;60;97;8030
368405;Pl Xandri;4;4;2;9;40;191;60;97;8030
368450;Xavier Nogués;2;12;2;10;84;219;70;81;8019
368450;Xavier Nogués;1;63;1;10;84;219;70;81;8019
368507;Xifré;1;13;1;10;17;203;64;117;8026
368507;Xifré;15;29;1;10;14;203;64;117;8026
368507;Xifré;31;57;1;10;15;203;64;120;8026
368507;Xifré;59;89;1;10;12;203;64;123;8026
368507;Xifré;109;123;1;10;10;202;64;126;8026
368507;Xifré;2;60;2;10;14;203;64;118;8026
368507;Xifré;62;104;2;10;13;203;64;124;8026
368507;Xifré;106;112;2;10;10;202;64;126;8026
368507;Xifré;91;107;1;10;13;203;64;125;8026
368609;Ptge Xinxó;1;23;1;7;73;148;37;141;8032
368609;Ptge Xinxó;2;30;2;7;73;148;37;142;8032
368700;Xiquets de Valls;1;9;1;6;50;127;31;80;8012
368700;Xiquets de Valls;2;14;2;6;50;127;31;80;8012
368802;Xuclà;1;25;1;1;20;7;1;147;8001
368802;Xuclà;2;16;2;1;20;7;1;147;8001
368904;Iecla;2;10;2;3;39;64;13;80;8038
368904;Iecla;1;9;1;3;39;64;13;80;8038
368959;Y Zona Franca;25;37;1;3;25;60;12;61;8040
368959;Y Zona Franca;8;42;2;3;25;60;12;61;8040
369000;Illas i Vidal;2;4;2;5;41;102;25;115;8022
369000;Illas i Vidal;1;3;1;5;41;102;25;114;8022
369102;Amnistia Internaci;5;13;1;3;28;61;13;70;8038
369102;Amnistia Internaci;2;20;2;3;28;61;13;70;8038
369157;Z Zona Franca;23;41;1;3;25;60;12;61;8040
369157;Z Zona Franca;24;34;2;3;25;60;12;61;8040
369204;Zamora;39;47;1;10;52;210;67;15;8005
369204;Zamora;49;125;1;10;43;208;66;15;8005
369204;Zamora;38;48;2;10;52;210;67;15;8005
369204;Zamora;50;122;2;10;43;208;66;15;8005
369306;Saragossa;1;81;1;5;81;111;27;73;8006
369306;Saragossa;83;113;1;5;80;111;27;70;8006
369306;Saragossa;115;157;1;5;86;111;27;68;8006
369306;Saragossa;159;169;1;5;88;112;27;82;8023
369306;Saragossa;2;58;2;5;82;111;27;74;8006
369306;Saragossa;0060B;128;2;5;85;111;27;70;8006
369306;Saragossa;130;136;2;5;88;112;27;81;8023
369408;Pg Zona Franca;0001A;97;1;3;25;60;12;61;8040
369408;Pg Zona Franca;101;181;1;3;30;61;13;65;8038
369408;Pg Zona Franca;183;259;1;3;28;61;13;70;8038
369408;Pg Zona Franca;0002B;54;2;3;25;60;12;61;8038
369408;Pg Zona Franca;56;94;2;3;32;62;13;74;8038
369408;Pg Zona Franca;96;136;2;3;31;62;13;74;8038
369408;Pg Zona Franca;0138B;154;2;3;34;62;13;73;8038
369408;Pg Zona Franca;156;180;2;3;211;;13;73;8038
369408;Pg Zona Franca;182;202;2;3;35;63;13;72;8038
369408;Pg Zona Franca;204;206;2;3;212;;13;72;8038
369408;Pg Zona Franca;0208I;0208I;2;3;35;63;13;72;8038
369408;Pg Zona Franca;208;250;2;3;212;;13;72;8038
369408;Pg Zona Franca;252;270;2;3;36;63;13;71;8038
369500;Zuloaga;2;6;2;7;94;151;40;196;8035
369601;Riego;1;51;1;3;105;75;18;139;8014
369601;Riego;2;42;2;3;106;75;18;139;8014
369656;Pl Zurbarán;1;9;1;7;94;151;40;197;8035
369656;Pl Zurbarán;2;8;2;7;94;151;40;197;8035
370000;Número 1;1;13;1;3;25;60;12;61;8040
370000;Número 1;2;16;2;3;25;60;12;61;8040
370101;Número 2;1;17;1;3;25;60;12;61;8040
370101;Número 2;2;22;2;3;25;60;12;61;8040
370203;Número 3;1;111;1;3;25;60;12;61;8040
370203;Número 3;50;84;2;3;25;60;12;61;8040
370305;Número 4;47;125;1;3;25;60;12;61;8040
370305;Número 4;30;126;2;3;25;60;12;61;8039
370407;Número 5;1;23;1;3;25;60;12;61;8040
370407;Número 5;2;22;2;3;25;60;12;61;8040
370531;Número 6;51;111;1;3;25;60;12;61;8040
370531;Número 6;52;114;2;3;25;60;12;61;8040
371002;Número 11;16;50;2;3;25;60;12;61;8040
373904;Número 40;1;15;1;3;25;60;12;61;8040
373904;Número 40;2;16;2;3;25;60;12;61;8040
374000;Número 41;1;15;1;3;25;60;12;61;8040
374000;Número 41;2;16;2;3;25;60;12;61;8040
374102;Número 42;1;19;1;3;25;60;12;61;8040
374102;Número 42;2;22;2;3;25;60;12;61;8040
374113;Número 43;1;25;1;3;25;60;12;61;8040
374113;Número 43;2;26;2;3;25;60;12;61;8040
374703;Número 50;1;27;1;3;25;60;12;61;8040
374703;Número 50;2;26;2;3;25;60;12;61;8040
375706;Número 60;1;27;1;3;25;60;12;61;8040
375706;Número 60;2;30;2;3;25;60;12;61;8040
375808;Número 61;1;15;1;3;25;60;12;61;8040
375808;Número 61;2;16;2;3;25;60;12;61;8040
375900;Número 62;1;15;1;3;25;60;12;61;8040
375900;Número 62;2;28;2;3;25;60;12;61;8040
530875;E.M. Catalunya M T;1;1;1;2;77;33;7;221;8002
534617;E.M. Palau Reial;1;1;1;4;49;87;20;8;8028
537295;E.M. Universitat;1;1;1;2;164;53;10;44;8007
540074;Moll Adossat;1;5;1;3;25;60;12;59;8039
540074;Moll Adossat;4;240;2;3;25;60;12;59;8039
540201;Moll Álvarez Campa;1;7;1;3;25;60;12;61;8039
540201;Moll Álvarez Campa;2;6;2;3;25;60;12;61;8039
540380;Moll Balears;1;1;1;1;32;13;3;1;8039
540416;Moll Barcelona;0001P;3;1;1;1;1;1;89;8039
540416;Moll Barcelona;2;2;2;1;1;1;1;89;8039
540438;Moll Barceloneta;1;1;1;1;32;13;3;12;8039
540529;Moll Bosch Alsina;1;1;1;1;30;12;2;88;8039
540711;Moll Catalunya;3;3;1;1;32;13;3;1;8039
540777;Moll Contradic;8;8;2;3;25;60;12;60;8039
540777;Moll Contradic;7;11;1;3;25;60;12;60;8039
540813;Moll Costa;0001B;1;1;3;25;60;12;60;8039
541576;Moll Espanya;1;7;1;1;30;12;2;88;8039
541576;Moll Espanya;4;8;2;1;30;12;2;88;8039
542499;Moll Inflamables;1;9;1;3;25;60;12;61;8039
542499;Moll Inflamables;6;14;2;3;25;60;12;61;8039
542524;Moll Lepant;1;1;1;3;25;60;12;61;8039
543119;Moll Llevant;4;4;2;1;32;13;3;1;8039
543119;Moll Llevant;1;5;1;1;32;13;3;1;8039
544177;Moll Nou;0001A;0001D;1;1;32;13;3;1;8039
544290;Moll Occidental;1;1;1;1;32;13;3;1;8039
544406;Moll Oriental;2;6;2;1;32;13;3;1;8039
544406;Moll Oriental;1;7;1;1;32;13;3;1;8039
544643;Moll Pescadors;0001B;1;1;1;32;13;3;1;8039
544643;Moll Pescadors;2;2;2;1;32;13;3;1;8039
544712;Moll Ponent;1;1;1;3;25;60;12;60;8039
544734;Moll Prínc Espanya;1;15;1;3;25;60;12;61;8039
544734;Moll Prínc Espanya;2;14;2;3;25;60;12;61;8039
545169;Moll Rellotge;1;1;1;1;32;13;3;12;8039
